source,target,edge_type,category
Data Subject Rights::INFORMATION_OBLIGATIONS,Hungary_9,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Hungary_15,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Hungary_17,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Hungary_21,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Hungary_22,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Hungary_23,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Hungary_24,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Hungary_26,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Hungary_25,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Hungary_28,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Hungary_31,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Hungary_30,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Hungary_27,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Hungary_29,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Hungary_33,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Hungary_34,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Hungary_35,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Hungary_36,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Hungary_40,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Hungary_39,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Hungary_43,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Hungary_41,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Hungary_46,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Hungary_45,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Hungary_47,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Hungary_49,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Hungary_55,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Hungary_53,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Hungary_56,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Hungary_57,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Hungary_60,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Greece_6,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Greece_16,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Greece_19,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Greece_22,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Greece_25,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Greece_33,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Greece_42,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Greece_41,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Greece_49,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Greece_47,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Greece_56,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Greece_60,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Greece_64,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Greece_73,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Greece_78,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Greece_82,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Greece_88,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Greece_91,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Greece_96,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Greece_100,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Greece_103,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Greece_105,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Greece_108,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Greece_111,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Greece_113,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Greece_115,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Greece_116,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Greece_121,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Greece_122,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Germany_1,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Germany_9,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Germany_7,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Germany_11,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Germany_13,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Germany_15,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Germany_16,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Germany_19,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Germany_23,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Germany_30,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Germany_36,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Germany_35,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Germany_37,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Germany_39,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Germany_44,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,France_1,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,France_6,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,France_8,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,France_7,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,France_10,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,France_18,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,France_20,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,France_24,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,France_29,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,France_35,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,France_39,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,France_38,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,France_45,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,France_43,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,France_48,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,France_50,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,France_53,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,France_54,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,France_55,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,France_56,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,France_61,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,France_60,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,France_66,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Finland_9,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Finland_11,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Finland_16,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Finland_18,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Finland_21,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Finland_23,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Finland_24,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Finland_29,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Finland_42,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Finland_39,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Finland_44,violated,Data Subject Rights
Corrective Powers::ADMINISTRATIVE_FINE,United Kingdom_16,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,United Kingdom_17,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,United Kingdom_21,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,United Kingdom_19,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,United Kingdom_23,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,United Kingdom_29,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,United Kingdom_28,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,United Kingdom_34,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,United Kingdom_44,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,United Kingdom_41,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,United Kingdom_59,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,United Kingdom_60,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,United Kingdom_57,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,United Kingdom_62,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Sweden_2,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Sweden_3,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Sweden_4,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Sweden_1,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Sweden_5,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Sweden_7,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Sweden_9,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Sweden_10,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Sweden_14,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Sweden_18,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Sweden_20,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Sweden_22,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Sweden_23,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Sweden_24,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Sweden_29,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Sweden_36,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Sweden_35,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Sweden_37,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_4,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_36,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_40,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_41,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_42,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_45,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_47,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_49,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_50,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_53,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_55,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_54,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_57,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_58,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_59,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_62,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_63,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_64,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_67,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_69,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_68,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_74,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_75,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_78,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_82,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_80,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_85,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_86,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_88,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_91,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_93,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_89,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_90,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_100,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_97,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_103,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_101,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_107,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_110,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_109,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_112,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_116,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_115,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_114,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_118,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_121,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_120,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_122,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_124,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_126,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_125,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_127,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_123,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_129,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_131,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_134,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_137,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_135,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_138,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_139,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_140,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_142,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_146,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_147,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_149,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_151,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_150,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_152,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_154,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_153,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_155,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_156,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_157,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_160,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_159,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_161,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_165,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_163,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_166,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_174,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_173,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_172,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_179,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_178,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_177,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_175,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_181,exercised,Corrective Powers
