A10_DefendantCount,A11_DefendantName,A12_DefendantRole,A12_DefendantRole__Controller,A12_DefendantRole__Joint_Controller,A12_DefendantRole__Processor,A12_DefendantRole__UNKNOWN,A13_InstitutionalIdentity,A14_EconomicSector,A15_DefendantCategory,A15_DefendantCategory__BUSINESS,A15_DefendantCategory__INDIVIDUAL,A15_DefendantCategory__NON_PROFIT,A15_DefendantCategory__OTHER,A15_DefendantCategory__PUBLIC_AUTHORITY,A15_DefendantCategory__UNKNOWN,A16_SensitiveData,A16_SensitiveData_bin,A17_SensitiveDataTypes,A18_Cookies,A18_Cookies_bin,A19_VulnerableSubjects,A1_Country,A20_LegalBasis,A21_DataTransfers,A21_DataTransfers_bin,A22_TransferMechanism,A23_HighRiskProcessing,A23_HighRiskProcessing_pos_bin,A24_PowerImbalance,A24_PowerImbalance_pos_bin,A25_SubjectsAffected,A26_InfringementDuration,A27_DamageEstablished,A27_DamageEstablished__Both,A27_DamageEstablished__Material_Damage,A27_DamageEstablished__Non_Material_Damage,A27_DamageEstablished__None,A27_DamageEstablished__Not_Assessed,A27_DamageEstablished__UNKNOWN,A27_DamageEstablished_pos_bin,A28_DPIARequired,A28_DPIARequired__Not_Assessed,A28_DPIARequired__Not_Required,A28_DPIARequired__Required_And_Conducted,A28_DPIARequired__Required_Not_Conducted,A28_DPIARequired__UNKNOWN,A28_DPIARequired_pos_bin,A29_SecurityMeasures,A29_SecurityMeasures__Adequate,A29_SecurityMeasures__Inadequate,A29_SecurityMeasures__Not_Evaluated,A29_SecurityMeasures__UNKNOWN,A29_SecurityMeasures_pos_bin,A2_Authority,A30_DataMinimization,A30_DataMinimization__Compliant,A30_DataMinimization__Not_Evaluated,A30_DataMinimization__UNKNOWN,A30_DataMinimization__Violated,A30_DataMinimization_pos_bin,A31_SubjectRightsRequests,A31_SubjectRightsRequests_bin,A32_RightsInvolved,A33_TransparencyObligations,A33_TransparencyObligations__Compliant,A33_TransparencyObligations__Not_Evaluated,A33_TransparencyObligations__UNKNOWN,A33_TransparencyObligations__Violated,A33_TransparencyObligations_pos_bin,A34_Art_12,A34_Art_13,A34_Art_14,A34_Art_15,A34_Art_17,A34_Art_21,A34_Art_24,A34_Art_25,A34_Art_28,A34_Art_30,A34_Art_32,A34_Art_33,A34_Art_34,A34_Art_35,A34_Art_5,A34_Art_6,A34_GDPREvaluated,A35_Art_12,A35_Art_13,A35_Art_14,A35_Art_15,A35_Art_17,A35_Art_21,A35_Art_24,A35_Art_25,A35_Art_28,A35_Art_30,A35_Art_32,A35_Art_33,A35_Art_34,A35_Art_35,A35_Art_5,A35_Art_6,A35_GDPRViolated,A36_NoInfringement,A36_NoInfringement_bin,A37_LegalBasisInvalid,A37_LegalBasisInvalid__N,A37_LegalBasisInvalid__Not_Evaluated,A37_LegalBasisInvalid__UNKNOWN,A37_LegalBasisInvalid__Y,A37_LegalBasisInvalid_pos_bin,A38_NegligenceEstablished,A38_NegligenceEstablished__N,A38_NegligenceEstablished__Not_Assessed,A38_NegligenceEstablished__UNKNOWN,A38_NegligenceEstablished__Y,A38_NegligenceEstablished_pos_bin,A39_ManagementAuthorization,A39_ManagementAuthorization__N,A39_ManagementAuthorization__Not_Assessed,A39_ManagementAuthorization__UNKNOWN,A39_ManagementAuthorization__Y,A39_ManagementAuthorization_pos_bin,A3_DecisionDate,A40_DefendantCooperation,A40_DefendantCooperation__Cooperative,A40_DefendantCooperation__Not_Discussed,A40_DefendantCooperation__Partially_Cooperative,A40_DefendantCooperation__UNKNOWN,A40_DefendantCooperation__Uncooperative,A40_DefendantCooperation_pos_bin,A41_MitigatingMeasures,A41_MitigatingMeasures__Before_Investigation,A41_MitigatingMeasures__During_Investigation,A41_MitigatingMeasures__None,A41_MitigatingMeasures__Not_Discussed,A41_MitigatingMeasures__UNKNOWN,A41_MitigatingMeasures_pos_bin,A42_PriorNonCompliance,A42_PriorNonCompliance__N,A42_PriorNonCompliance__Not_Assessed,A42_PriorNonCompliance__UNKNOWN,A42_PriorNonCompliance__Y,A42_PriorNonCompliance_pos_bin,A43_FinancialBenefit,A43_FinancialBenefit__N,A43_FinancialBenefit__Not_Assessed,A43_FinancialBenefit__UNKNOWN,A43_FinancialBenefit__Y,A43_FinancialBenefit_pos_bin,A44_PriorMeasuresConsidered,A45_SanctionType,A46_FineAmount,A46_FineAmount_EUR,A47_FineCurrency,A48_EDPBGuidelines,A48_EDPBGuidelines_bin,A49_FineCalculationFactors,A49_FineCalculationFactors__N,A49_FineCalculationFactors__N_A,A49_FineCalculationFactors__Partially,A49_FineCalculationFactors__Y,A49_FineCalculationFactors_bin,A4_CaseTrigger,A4_CaseTrigger__BREACH_NOTIFICATION,A4_CaseTrigger__COMPLAINT,A4_CaseTrigger__EX_OFFICIO_INVESTIGATION,A4_CaseTrigger__OTHER,A4_CaseTrigger__UNKNOWN,A50_CaseSummary,A5_CrossBorder,A5_CrossBorder_bin,A6_DPARole,A6_DPARole__Concerned_Authority,A6_DPARole__Lead_Authority,A6_DPARole__N_A,A7_IsAppeal,A7_IsAppeal_bin,A8_AppealSuccess,A8_AppealSuccess__N_A,A8_AppealSuccess__Successful,A8_AppealSuccess__Unsuccessful,A9_PriorInfringements,A9_PriorInfringements__DISCUSSED_NO_PRIOR_FOUND,A9_PriorInfringements__NOT_DISCUSSED,A9_PriorInfringements__PRIOR_INFRINGER_PRESENT,A9_PriorInfringements__UNKNOWN,ID,LegalBasis_Consent,LegalBasis_Contract,LegalBasis_Legal_Obligation,LegalBasis_Legitimate_Interest,LegalBasis_Public_Task,LegalBasis_Vital_Interests,Right_Access,Right_Automated_Decision_Making,Right_Erasure,Right_Objection,Right_Portability,Right_Rectification,Right_Restrict_Processing,Sanction_Compliance_Order,Sanction_Data_Flow_Suspension,Sanction_Fine,Sanction_None,Sanction_Other_Corrective_Measure,Sanction_Processing_Ban_Permanent,Sanction_Processing_Ban_Temporary,Sanction_Reprimand,Sanction_Warning,SensitiveType_Biometric,SensitiveType_Criminal,SensitiveType_Genetic,SensitiveType_Health,SensitiveType_Other,SensitiveType_Philosophical,SensitiveType_Political,SensitiveType_Racial_Ethnic,SensitiveType_Religious,SensitiveType_Sexual,SensitiveType_Trade_Union,TransferMech_Adequacy_Decision,TransferMech_Binding_Corporate_Rules,TransferMech_Certification,TransferMech_Derogation,TransferMech_None_Specified,TransferMech_Standard_Contractual_Clauses,VulnerableSubject_Children,VulnerableSubject_Elderly,VulnerableSubject_Employees,VulnerableSubject_Other_Vulnerable,VulnerableSubject_Patients,VulnerableSubject_Students,dataset_source
1.0,Google LLC,Controller,1,0,0,0,S.11 - Non-financial corporations,"Code: 6312, Description: Web portals, Level: 4",BUSINESS,1,0,0,0,0,0,Y,1.0,"Health, Religious, Sexual, Racial_Ethnic, Criminal",N,0.0,None_Mentioned,SE,"Legal_Obligation, Legitimate_Interest",,,,Not_Assessed,,Not_Discussed,,5690,25-05-2018 to 12-10-2018; 25-05-2018 to 11-06-2018; since 25-05-2018 ongoing,Non_Material_Damage,0,0,1,0,0,0,1.0,Not_Assessed,1,0,0,0,0,,Not_Evaluated,0,0,1,0,,Datainspektionen,Not_Evaluated,0,1,0,0,,Y,1.0,Erasure,Violated,0,0,0,1,0.0,,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,"Art. 5(1)(a), Art. 5(1)(b), Art. 6, Art. 6(4), Art. 9, Art. 10, Art. 17, Art. 13, Art. 21",,,,,1.0,,,,,,,,,,1.0,1.0,"Art. 9, Art. 10, Art. 17, Art. 5(1)(b), Art. 6, Art. 5(1)(a)",N,0,Y,0,0,0,1,1.0,N,1,0,0,0,0.0,Not_Assessed,0,1,0,0,,10-03-2020,Cooperative,1,0,0,0,0,1.0,During_Investigation,0,1,0,0,0,1.0,Y,0,0,0,1,1.0,Y,0,0,0,1,1.0,Neutral,"Fine, Compliance_Order",75000000.0,6450000.0,SEK,N,0.0,Y,0,0,0,1,1.0,EX_OFFICIO_INVESTIGATION,0,0,1,0,0,"Sweden’s DPA found Google failed to promptly delist certain name-based search results and unlawfully notified webmasters of removals, breaching Articles 9, 10, 17, 5(1)(b), 6, and 5(1)(a). It fined Google SEK 75,000,000 and ordered it to stop webmaster notifications unless the data subject requests them and to correct misleading information in its removal form. The case followed prior injunctions and covered periods from May 25, 2018, with some infringements ongoing.",N,0.0,,0,0,0,N,0,,0,0,0,PRIOR_INFRINGER_PRESENT,0,0,1,0,Sweden_1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,dataSweden.csv
1.0,Karolinska University Hospital,Controller,1,0,0,0,S.13 - General government,"Code: 8610, Description: Hospital activities, Level: 4",PUBLIC_AUTHORITY,0,0,0,0,1,0,Y,1.0,Health,N,0.0,Patients,SE,Not_Specified,N,0.0,,N,0.0,Y,1.0,3000000,several years,Not_Assessed,0,0,0,0,1,0,,Not_Assessed,1,0,0,0,0,,Inadequate,0,1,0,0,0.0,Swedish Data Protection Authority,Not_Evaluated,0,1,0,0,,N,0.0,,Not_Evaluated,0,1,0,0,,,,,,,,1.0,,,,1.0,,,,1.0,,"Art. 5(1)(f), Art. 5(2), Art. 24(1), Art. 32(1), Art. 32(2)",,,,,,,,,,,1.0,,,,1.0,,"Art. 5(1)(f), Art. 5(2), Art. 32(1), Art. 32(2)",N,0,N,1,0,0,0,0.0,N,1,0,0,0,0.0,Not_Assessed,0,1,0,0,,02-12-2020,Not_Discussed,0,1,0,0,0,,During_Investigation,0,1,0,0,0,1.0,Y,0,0,0,1,1.0,Not_Assessed,0,1,0,0,,Aggravating_Factor,"Fine, Compliance_Order",4000000.0,344000.0,SEK,N,0.0,Y,0,0,0,1,1.0,EX_OFFICIO_INVESTIGATION,0,0,1,0,0,"The DPA found that Karolinska University Hospital failed to perform needs and risk analyses and granted overly broad access in the TakeCare EHR, violating GDPR Articles 5(1)(f), 5(2), and 32(1)-(2). It imposed a SEK 4,000,000 fine and ordered the hospital to document analyses and restrict user permissions to necessity. Aggravating factors included prior non-compliance with a 2013 order and the large scale and sensitivity of processing affecting about 3 million patients.",N,0.0,,0,0,0,N,0,,0,0,0,PRIOR_INFRINGER_PRESENT,0,0,1,0,Sweden_2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,dataSweden.csv
1.0,The board of Sahlgrenska University Hospital,Controller,1,0,0,0,S.13 - General government,"Code: 8610, Description: Hospital activities, Level: 4",PUBLIC_AUTHORITY,0,0,0,0,1,0,Y,1.0,Health,N,0.0,Patients,SE,Not_Specified,,,,Not_Assessed,,Y,1.0,896401,Ongoing at the time of the inspection on 23-04-2019,Not_Assessed,0,0,0,0,1,0,,Not_Assessed,1,0,0,0,0,,Inadequate,0,1,0,0,0.0,Datainspektionen,Not_Evaluated,0,1,0,0,,N,0.0,,Not_Evaluated,0,1,0,0,,,,,,,,1.0,,,,1.0,,,,1.0,,"Art. 5(1)(f), Art. 5(2), Art. 24(1), Art. 32(1), Art. 32(2)",,,,,,,,,,,1.0,,,,1.0,,"Art. 5(1)(f), Art. 5(2), Art. 32(1), Art. 32(2)",N,0,Not_Evaluated,0,1,0,0,,N,1,0,0,0,0.0,Not_Assessed,0,1,0,0,,02-12-2020,Not_Discussed,0,1,0,0,0,,,0,0,0,0,0,,Y,0,0,0,1,1.0,Not_Assessed,0,1,0,0,,Mitigating_Factor,"Fine, Compliance_Order",3500000.0,301000.0,SEK,N,0.0,Y,0,0,0,1,1.0,EX_OFFICIO_INVESTIGATION,0,0,1,0,0,"The Swedish DPA found that Sahlgrenska University Hospital failed to perform a proper needs and risk analysis, granted overly broad access to patient data in Melior and NPÖ, and had inadequate logging. It ordered corrective measures and imposed a SEK 3.5 million fine for violations of Articles 5(1)(f), 5(2) and 32. Aggravating factors included prior non-compliance and the hospital’s stated prioritization of availability over confidentiality.",N,0.0,,0,0,0,N,0,,0,0,0,PRIOR_INFRINGER_PRESENT,0,0,1,0,Sweden_3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,dataSweden.csv
1.0,The Health and Medical Care Board at Region Västerbotten,Controller,1,0,0,0,S.1313 - Local government,"Code: 86, Description: Human health activities, Level: 2",PUBLIC_AUTHORITY,0,0,0,0,1,0,Y,1.0,Health,N,0.0,Patients,SE,Not_Specified,,,,Not_Assessed,,Y,1.0,652995-665564,At least since 2015 until 2020,,0,0,0,0,0,0,,Not_Assessed,1,0,0,0,0,,Inadequate,0,1,0,0,0.0,Datainspektionen,Not_Evaluated,0,1,0,0,,N,0.0,,Not_Evaluated,0,1,0,0,,,,,,,,1.0,,,,1.0,,,,1.0,,"Art. 5(1)(f), Art. 5(2), Art. 24(1), Art. 32(1), Art. 32(2)",,,,,,,,,,,1.0,,,,1.0,,"Art. 5(1)(f), Art. 5(2), Art. 32(1), Art. 32(2)",N,0,Not_Evaluated,0,1,0,0,,N,1,0,0,0,0.0,Not_Assessed,0,1,0,0,,02-12-2020,Not_Discussed,0,1,0,0,0,,,0,0,0,0,0,,Y,0,0,0,1,1.0,Not_Assessed,0,1,0,0,,Neutral,"Fine, Compliance_Order",2500000.0,215000.0,SEK,N,0.0,Y,0,0,0,1,1.0,EX_OFFICIO_INVESTIGATION,0,0,1,0,0,"The Swedish DPA found Region Västerbotten’s Health and Medical Care Board lacked a documented needs and risk analysis and granted overly broad read access in the NCS Cross journal system, exposing health data of about 650k+ patients to unjustified access. It held violations of Art. 5(1)(f), 5(2), and Art. 32(1)-(2), while logging controls met requirements. The DPA ordered implementation of needs/risk analysis with individualized access controls and imposed a SEK 2,500,000 fine.",N,0.0,,0,0,0,N,0,,0,0,0,PRIOR_INFRINGER_PRESENT,0,0,1,0,Sweden_4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,dataSweden.csv
1.0,Aleris Sjukvård AB,Controller,1,0,0,0,S.11 - Non-financial corporations,"Code: 86, Description: Human health activities, Level: 2",BUSINESS,1,0,0,0,0,0,Y,1.0,Health,N,0.0,Patients,SE,Not_Specified,,,,Not_Assessed,,Y,1.0,796350,,Not_Assessed,0,0,0,0,1,0,,,0,0,0,0,0,,Inadequate,0,1,0,0,0.0,Datainspektionen,Not_Evaluated,0,1,0,0,,N,0.0,,Not_Evaluated,0,1,0,0,,,,,,,,1.0,,,,1.0,,,,1.0,,"Art. 5(1)(f), Art. 5(2), Art. 24(1), Art. 32(1), Art. 32(2)",,,,,,,,,,,1.0,,,,1.0,,"Art. 5(1)(f), Art. 5(2), Art. 32(1), Art. 32(2)",N,0,Not_Evaluated,0,1,0,0,,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,02-12-2020,Not_Discussed,0,1,0,0,0,,Not_Discussed,0,0,0,1,0,,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,Mitigating_Factor,"Fine, Compliance_Order",15000000.0,1290000.0,SEK,N,0.0,Partially,0,0,1,0,,EX_OFFICIO_INVESTIGATION,0,0,1,0,0,"Aleris Sjukvård AB failed to perform needs and risk analyses and to restrict user access in the TakeCare EHR, violating GDPR Art. 5(1)(f), 5(2), and 32(1)-(2). The DPA found logging compliant but ordered documented analyses and individualized need-to-know access. A SEK 15,000,000 fine was imposed given the large scale (about 796,350 patients) and sensitivity of health data.",N,0.0,,0,0,0,N,0,,0,0,0,NOT_DISCUSSED,0,1,0,0,Sweden_5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,dataSweden.csv
1.0,Digital Medical Supply Sweden AB (KRY),Controller,1,0,0,0,S.11 - Non-financial corporations,"Code: 86, Description: Human health activities, Level: 2",BUSINESS,1,0,0,0,0,0,Y,1.0,Health,N,0.0,"Children,Employees,Patients,Other_Vulnerable",SE,Not_Specified,,,,Not_Assessed,,Y,1.0,450331,,Not_Assessed,0,0,0,0,1,0,,Not_Assessed,1,0,0,0,0,,Inadequate,0,1,0,0,0.0,Datainspektionen,Not_Evaluated,0,1,0,0,,N,0.0,,Not_Evaluated,0,1,0,0,,,,,,,,1.0,,,,1.0,,,,1.0,,"Art. 5(1)(f), Art. 5(2), Art. 24(1), Art. 32(1), Art. 32(2)",,,,,,,,,,,1.0,,,,1.0,,"Art. 5(1)(f), Art. 5(2), Art. 32(1), Art. 32(2)",N,0,Not_Evaluated,0,1,0,0,,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,02-12-2020,Cooperative,1,0,0,0,0,1.0,During_Investigation,0,1,0,0,0,1.0,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,Mitigating_Factor,Compliance_Order,0.0,,,N,0.0,Partially,0,0,1,0,,EX_OFFICIO_INVESTIGATION,0,0,1,0,0,"The Swedish DPA inspected KRY’s telemedicine operations and found insufficient needs and risk analyses and overbroad user access in ProReNata and the National Patient Overview, breaching Articles 5(1)(f), 5(2) and 32(1)-(2). Logs were brought into compliance, but KRY was ordered to further develop risk analyses and reassess permissions by February 2021. No administrative fine was imposed after a proportionality assessment considering remedial steps.",N,0.0,,0,0,0,N,0,,0,0,0,NOT_DISCUSSED,0,1,0,0,Sweden_6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,dataSweden.csv
1.0,Board of Education in the City of Stockholm,Controller,1,0,0,0,S.1313 - Local government,"Code: 8412, Description: Regulation of the activities of providing health care, education, cultural services and other social services, excluding social security, Level: 4",PUBLIC_AUTHORITY,0,0,0,0,1,0,Y,1.0,Health,N,0.0,"Children, Employees",SE,Legal_Obligation,,,,Y,1.0,Not_Discussed,,,25-05-2018 to 27-08-2020; 26-10-2018 to 11-2019; 27-06-2019 to 24-08-2019; 25-05-2018 to 26-08-2019,Not_Assessed,0,0,0,0,1,0,,Required_Not_Conducted,0,0,0,1,0,1.0,Inadequate,0,1,0,0,0.0,Datainspektionen,Not_Evaluated,0,1,0,0,,N,0.0,,Not_Evaluated,0,1,0,0,,,,,,,,,,,,1.0,,,1.0,1.0,,"Art. 5(1)(f), Art. 32(1), Art. 35",,,,,,,,,,,1.0,,,1.0,1.0,,"Art. 5(1)(f), Art. 32(1), Art. 35",N,0,Not_Evaluated,0,1,0,0,,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,23-11-2020,Not_Discussed,0,1,0,0,0,,During_Investigation,0,1,0,0,0,1.0,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,Mitigating_Factor,"Fine, Compliance_Order",4000000.0,344000.0,SEK,N,0.0,Partially,0,0,1,0,,BREACH_NOTIFICATION,1,0,0,0,0,"The Swedish DPA found Stockholm’s Board of Education lacked adequate technical and organizational security in the School Platform, exposing students’, guardians’ and teachers’ data, including sensitive health data and protected identities. It also failed to conduct required DPIAs despite large-scale, high-risk processing. The DPA imposed a SEK 4,000,000 fine and ordered a DPIA and restriction of authorizations.",N,0.0,,0,0,0,N,0,,0,0,0,NOT_DISCUSSED,0,1,0,0,Sweden_7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,dataSweden.csv
1.0,Gnosjö Municipality - Social Affairs Committee,Controller,1,0,0,0,S.1313 - Local government,"Code: 8411, Description: General public administration activities, Level: 4",PUBLIC_AUTHORITY,0,0,0,0,1,0,Y,1.0,Health,N,0.0,Other_Vulnerable,SE,Public_Task,,,,Y,1.0,Y,1.0,1,March 2019 - April 2020,Not_Assessed,0,0,0,0,1,0,,Required_Not_Conducted,0,0,0,1,0,1.0,Not_Evaluated,0,0,1,0,,Datainspektionen,Not_Evaluated,0,1,0,0,,N,0.0,,Violated,0,0,0,1,0.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,"Art. 5(1)(a), Art. 5(1)(c), Art. 6(1), Art. 9(1), Art. 9(2), Art. 12, Art. 13, Art. 35, Art. 36",,1.0,,,,,,,,,,,,1.0,1.0,1.0,"Art. 5(1)(a), Art. 6(1), Art. 9(1), Art. 9(2), Art. 13, Art. 35, Art. 36",N,0,Y,0,0,0,1,1.0,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,24-11-2020,Partially_Cooperative,0,0,1,0,0,,During_Investigation,0,1,0,0,0,1.0,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,Neutral,Fine,200000.0,17200.0,SEK,N,0.0,Partially,0,0,1,0,,COMPLAINT,0,1,0,0,0,"The Swedish DPA fined Gnosjö Municipality’s Social Affairs Committee 200,000 SEK for unlawful real-time camera surveillance of a resident’s bedroom in an LSS accommodation (March 2019–April 2020). It found no valid Art. 6 legal basis, processed health data without an Art. 9 condition, failed to conduct a DPIA/prior consultation, and breached transparency and signage duties (Art. 13; KBL §15), deeming the surveillance disproportionate. Considering the sensitive context, dependence, and duration, and lack of less-intrusive alternatives, the DPA imposed an effective, proportionate, and dissuasive fine.",N,0.0,,0,0,0,N,0,,0,0,0,NOT_DISCUSSED,0,1,0,0,Sweden_8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,dataSweden.csv
1.0,Umeå University,Controller,1,0,0,0,S.13 - General government,"Code: 8530, Description: Higher education, Level: 4",PUBLIC_AUTHORITY,0,0,0,0,1,0,Y,1.0,Health|Sexual|Criminal,N,0.0,None_Mentioned,SE,Public_Task,Y,1.0,Adequacy_Decision|Binding_Corporate_Rules,Y,1.0,Not_Discussed,,,"May 25, 2018 to spring 2019",Not_Assessed,0,0,0,0,1,0,,Not_Assessed,1,0,0,0,0,,Inadequate,0,1,0,0,0.0,Datainspektionen,Not_Evaluated,0,1,0,0,,N,0.0,,Not_Evaluated,0,1,0,0,,,,,,,,,,,,1.0,1.0,,,1.0,,"Art. 5(1)(f), Art. 32(1), Art. 32(2), Art. 33(1), Art. 33(5)",,,,,,,,,,,1.0,1.0,,,1.0,,"Art. 5(1)(f), Art. 32(1), Art. 32(2), Art. 33(1), Art. 33(5)",N,0,N,1,0,0,0,0.0,Y,0,0,0,1,1.0,Not_Assessed,0,1,0,0,,10-12-2020,Not_Discussed,0,1,0,0,0,,Before_Investigation,1,0,0,0,0,1.0,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,Aggravating_Factor,Fine,550000.0,47300.0,SEK,N,0.0,Partially,0,0,1,0,,EX_OFFICIO_INVESTIGATION,0,0,1,0,0,"Umeå University sent a rape case file with sensitive data via unencrypted email over an open network and stored 108 sensitive and confidential preliminary investigation protocols in Box (US), while failing to report or document the incident. The DPA found inadequate security measures (no encryption in email, single-factor authentication and exposure via open network), violations of Art. 5(1)(f), 32(1)(2), and 33(1)(5), and assessed high risk given the nature of the data. A total administrative fine of SEK 550,000 was imposed; transfer via Privacy Shield/BCRs was noted but the breach stemmed from insufficient security.",N,0.0,,0,0,0,N,0,,0,0,0,NOT_DISCUSSED,0,1,0,0,Sweden_9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataSweden.csv
1.0,Health and Medical Board of Region Örebro County,Controller,1,0,0,0,S.1313 - Local government,"Code: 8411, Description: General public administration activities, Level: 4",PUBLIC_AUTHORITY,0,0,0,0,1,0,Y,1.0,Health,N,0.0,Patients,SE,Public_Task,N,0.0,,Not_Assessed,,Y,1.0,1,September 2019 to January 2020,Not_Assessed,0,0,0,0,1,0,,Not_Assessed,1,0,0,0,0,,Inadequate,0,1,0,0,0.0,Data Inspectorate,Violated,0,0,0,1,0.0,N,0.0,,Not_Evaluated,0,1,0,0,,,,,,,,,,,,1.0,,,,1.0,1.0,"Art. 5, Art. 6, Art. 9, Art. 32, Art. 87",,,,,,,,,,,1.0,,,,1.0,1.0,"Art. 5, Art. 6, Art. 9, Art. 32",N,0,Y,0,0,0,1,1.0,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,,Cooperative,1,0,0,0,0,1.0,During_Investigation,0,1,0,0,0,1.0,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,Mitigating_Factor,"Fine, Compliance_Order",120000.0,10320.0,SEK,N,0.0,Y,0,0,0,1,1.0,COMPLAINT,0,1,0,0,0,"A complaint revealed that Region Örebro County’s Health and Medical Board published a complainant’s health data and personal identity number on its public website, lacking a legal basis and breaching purpose limitation, data minimization, and Article 32 due to absent written procedures. The DPA found violations of GDPR Articles 5, 6, 9, and 32 and the national rule on social security numbers, imposed a SEK 120,000 fine, and ordered the Board to implement written instructions and procedures. Factors included sensitivity of health data, the data subject’s dependency position, publication duration, and remedial steps taken after discovery.",N,0.0,,0,0,0,N,0,,0,0,0,NOT_DISCUSSED,0,1,0,0,Sweden_10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,dataSweden.csv
1.0,Uppsalahem AB,Controller,1,0,0,0,S.11 - Non-financial corporations,"Code: 6810, Description: Real estate activities with own or leased property, Level: 4",BUSINESS,1,0,0,0,0,0,N,0.0,,N,0.0,Other_Vulnerable,SE,Legitimate_Interest,,,,Not_Assessed,,Y,1.0,,25 February 2020 to 14 May 2020,Not_Assessed,0,0,0,0,1,0,,Not_Assessed,1,0,0,0,0,,Not_Evaluated,0,0,1,0,,Datainspektionen,Compliant,1,0,0,0,1.0,N,0.0,,Not_Evaluated,0,1,0,0,,,,,,,,,,,,,,,,1.0,1.0,"Art. 6(1)(f), Art. 5(1)(c)",,,,,,,,,,,,,,,,1.0,Art. 6(1)(f),N,0,Y,0,0,0,1,1.0,Y,0,0,0,1,1.0,Not_Assessed,0,1,0,0,,14-12-2020,Not_Discussed,0,1,0,0,0,,Not_Discussed,0,0,0,1,0,,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,Neutral,Fine,300000.0,25800.0,SEK,N,0.0,Y,0,0,0,1,1.0,COMPLAINT,0,1,0,0,0,"The Swedish DPA found Uppsalahem AB’s camera surveillance of a stairwell and parts of apartments unlawful under Article 6(1)(f) and imposed a 300,000 SEK fine. While the landlord’s interest was legitimate and surveillance deemed necessary, tenants’ privacy and fundamental rights in their home environment outweighed it. The decision considered negligence, short duration, and the sensitive context, and imposed only a fine.",N,0.0,,0,0,0,N,0,,0,0,0,NOT_DISCUSSED,0,1,0,0,Sweden_11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,dataSweden.csv
