outcome,feature_a,feature_b,importance
fine_log1p,isic_code_Q_Human_health_and_social_work_activities,q36_text_Trygg_Hansa_violated_Article_5_1f_and_32_1_by_failing_to_implement_appropriate_security_measures_allowing_unauthorized_access_to_sensitive_customer_data_over_an_extended_period,0.0007111221950810108
fine_log1p,fine_raw_98000,raw_q50_NONE_DISCUSSED,0.0007106790442158254
fine_log1p,decision_year,raw_q33_CONSENT,0.0007097408027209286
fine_log1p,q21_breach_types_ORGANIZATIONAL_FAILURE,raw_q57_NONE_VIOLATED,0.0007088650239753025
fine_log1p,q57_rights_violated_ERASURE,raw_q30_SECURITY,0.0007085802386655645
fine_log1p,raw_q36_Defendant_violated_Article_14_GDPR_by_failing_to_provide_complete_information_to_data_subjects_when_obtaining_data_from_third_parties_though_processing_was_deemed_lawful_under_legitimate_interests,raw_q52_Initial_proposed_fine_of_2000_reduced_by_20_for_voluntary_payment_and_another_20_for_acknowledgment_of_responsibility_resulting_in_1200_final_fine_aggravating_factors_included_nature_gravity_and_negligence_mitigating_factors_included_cooperation_and_corrective_actions,0.0007073158027631223
fine_log1p,isic_code_R900,q36_text_The_defendant_failed_to_adapt_its_privacy_policy_to_GDPR_requirements_and_lacked_a_Data_Protection_Officer_until_after_the_procedure_began_violating_transparency_and_accountability_principles,0.0007073158027631222
fine_log1p,q68_tokens,raw_q3_NOT_DISCUSSED,0.0007066616937918935
fine_log1p,q52_text_Initial_fine_set_at_100_000_reduced_to_60_000_due_to_acknowledgment_of_liability_and_voluntary_payment_considered_serious_due_to_scope_and_negligence_but_mitigated_by_cooperation_and_immediate_correction,q52_text_TYPE_No_fine_was_imposed_due_to_KRY_s_cooperation_mitigation_efforts_and_the_DPA_s_assessment_that_an_order_for_compliance_was_proportionate_aggravating_factors_included_the_nature_of_violations_and_sensitive_data_while_mitigating_factors_included_KRY_s_actions_to_improve,0.0007065448051475833
fine_log1p,raw_q38_2177703000,raw_q68_A_homeowners_association_posted_debtor_lists_by_apartment_number_on_a_bulletin_board_and_emailed_them_to_all_members_repeatedly_outside_legal_exceptions_violating_GDPR_Article_5_1_f_confidentiality_fined_2_000,0.0007065448051475831
fine_log1p,dpa_name_raw_Spanish_Data_Protection_Agency,fine_raw_0,0.0007064265982951484
fine_log1p,raw_q36_The_DPA_found_that_the_video_surveillance_camera_installation_complied_with_data_minimization_principles_capturing_only_necessary_public_space_for_security_purposes_and_no_violation_of_Article_5_was_established,raw_q52_Fines_were_imposed_for_violations_of_Articles_6_17_and_28_GDPR_totaling_300_000_The_violations_were_considered_negligent_and_continuous_with_aggravating_factors_including_the_nature_and_duration_of_the_infringements_and_the_defendant_s_professional_activity_involving_personal_data_processing,0.0007051334642253219
fine_log1p,isic_code_H5229,q36_text_The_operator_failed_to_implement_appropriate_technical_and_organizational_security_measures_leading_to_unauthorized_disclosure_of_personal_data_following_a_cyber_attack,0.0007051334642253217
fine_log1p,q32_bases_NONE_DISCUSSED,raw_q50_COMPLIANCE_ORDER,0.000704799978663953
fine_log1p,raw_q36_The_decision_addresses_violation_of_Article_5_1_b_GDPR_due_to_retention_of_personal_data_for_over_16_years_after_the_data_subject_ceased_being_a_client_without_any_ongoing_products_or_services_Bankia_blocked_the_data_but_failed_to_delete_it_as_required_under_storage_limitation_and_purpose_limitation_principles,raw_q68_Polish_DPA_fined_Chief_National_Surveyor_12_732_for_failing_to_notify_a_48_hour_disclosure_of_land_register_numbers_personal_data_on_its_website_and_not_informing_data_subjects_despite_explicit_DPA_instruction_violations_were_intentional_and_repeat_offenses,0.0007040036611889723
fine_log1p,n_principles_discussed,q67_tokens,0.000702684349991466
fine_log1p,n_corrective_measures,q32_bases_LEGITIMATE_INTERESTS,0.000702483634818727
fine_log1p,q68_tokens,q31_violated_ACCOUNTABILITY,0.0006989985827235112
fine_log1p,q30_discussed_ACCOUNTABILITY,country_code_RO,0.000698388580177847
fine_log1p,raw_q36_Defendant_failed_to_provide_adequate_privacy_policy_information_on_multiple_website_forms_collecting_personal_data_violating_Article_13_transparency_requirements,raw_q68_Polish_DPA_fined_Chief_National_Surveyor_12_732_for_failing_to_notify_a_48_hour_disclosure_of_land_register_numbers_personal_data_on_its_website_and_not_informing_data_subjects_despite_explicit_DPA_instruction_violations_were_intentional_and_repeat_offenses,0.0006979109521003164
fine_log1p,remedy_only_case,q25_sensitive_data_ARTICLE_10_CRIMINAL,0.0006967681070692606
fine_log1p,q10_org_class_SME,raw_q44_NO_BENEFIT,0.000695859886120554
fine_log1p,q41_aggrav_NONE,country_code_RO,0.0006958224089220521
fine_log1p,q36_tokens,raw_q40_YEARS,0.0006956924908747372
fine_log1p,q47_remedial_EXTERNAL_AUDIT,raw_q57_NONE_VIOLATED,0.0006926150141970768
fine_log1p,q10_org_class_PUBLIC_SECTOR_BODY,q57_rights_violated_INFORMATION_OBLIGATIONS,0.0006925240213721194
fine_log1p,q47_remedial_EXTERNAL_AUDIT,raw_q40_NOT_SPECIFIED,0.0006923433281377902
fine_log1p,raw_q36_The_defendant_violated_Article_5_1_f_GDPR_by_sending_individualized_heating_consumption_data_to_all_community_members_via_email_resulting_in_loss_of_confidentiality_The_claimed_legitimate_interest_basis_was_insufficient_as_data_subject_interests_prevailed,raw_q68_Spanish_DPA_fined_company_4_000_for_failing_to_respond_to_information_requests_during_investigation_violating_Article_58_1_GDPR_ordered_compliance_within_10_days,0.0006900899554980851
fine_log1p,q46_vuln_EMPLOYEES,raw_q62_LEAD_SUPERVISORY_AUTHORITY_CASE,0.0006877678448023077
fine_log1p,fine_raw_0,raw_q13_NO,0.0006877455128841736
fine_log1p,q50_other_measures_NONE,dpa_name_raw_Spanish_Agency_for_Data_Protection,0.0006873657401659063
fine_log1p,raw_q10_SME_NOT_MENTIONED_1,raw_q40_YEARS,0.000686795316242567
fine_log1p,q30_discussed_SECURITY,q50_other_measures_COMPLIANCE_ORDER,0.0006862155876279515
fine_log1p,country_code_ES,raw_q13_NO,0.0006841553553695313
fine_log1p,decision_year,raw_q48_UNCLEAR,0.0006828267031304635
fine_log1p,q56_rights_discussed_NONE_DISCUSSED,turnover_status_NOT_MENTIONED,0.0006808231190667179
fine_log1p,q41_aggrav_INTENT_NEGLIGENCE,q57_rights_violated_OBJECTION,0.0006796777255668833
fine_log1p,q32_bases_LEGAL_OBLIGATION,isic_code_STRING,0.0006792115750321651
fine_log1p,remedy_only_case,raw_q46_NOT_DISCUSSED,0.0006787669806322773
fine_log1p,q10_org_class_PUBLIC_SECTOR_BODY,q31_violated_DATA_MINIMISATION,0.0006787508185431997
fine_log1p,q57_rights_violated_OBJECTION,raw_q39_BELOW_ALL_CAPS,0.0006781525076818913
fine_log1p,q15_case_initiation_BREACH_NOTIFICATION,raw_q10_PUBLIC_SECTOR_BODY,0.0006771238422980149
fine_log1p,q10_org_class_PUBLIC_SECTOR_BODY,raw_q24_NOT_APPLICABLE,0.0006768780746858612
fine_log1p,q50_other_measures_COMPLIANCE_ORDER,raw_q33_NO_BASIS_CLAIMED,0.0006766983675407016
fine_log1p,decision_date_2025_06_24_00_00_00_00_00,raw_q29_NOT_DISCUSSED,0.0006765589448097697
fine_log1p,q41_aggrav_NATURE_GRAVITY_DURATION,raw_q13_NO,0.00067652765936875
fine_log1p,raw_q43_YES_NON_MATERIAL_HARM,raw_q44_NO_BENEFIT,0.0006761523079352518
fine_log1p,q68_tokens,raw_q55_WITHIN_MONTH,0.0006761287794426969
fine_log1p,q68_tokens,q31_violated_DATA_MINIMISATION,0.0006761055884048326
fine_log1p,q30_discussed_ACCOUNTABILITY,raw_q60_NOT_DISCUSSED,0.000675943059662444
fine_log1p,isic_code_R900,q36_text_The_DPA_opined_that_legal_obligation_under_Article_6_1_c_is_the_appropriate_basis_for_processing_student_data_in_distance_education_not_consent_and_emphasized_adherence_to_data_minimization_and_security_principles,0.0006748820654931154
fine_log1p,raw_q36_Defendant_processed_personal_data_without_any_legal_basis_under_Article_6_1_GDPR_failing_to_verify_identity_during_fraudulent_mobile_line_contracts,raw_q52_Initial_proposed_fine_of_2000_reduced_by_20_for_voluntary_payment_and_another_20_for_acknowledgment_of_responsibility_resulting_in_1200_final_fine_aggravating_factors_included_nature_gravity_and_negligence_mitigating_factors_included_cooperation_and_corrective_actions,0.0006748820654931154
fine_log1p,q10_org_class_PUBLIC_SECTOR_BODY,q46_vuln_CHILDREN,0.0006738810967290638
fine_log1p,raw_q24_NOT_APPLICABLE,raw_q44_NO_BENEFIT,0.0006727735220809932
fine_log1p,raw_q36_Defendant_unlawfully_processed_personal_data_by_including_claimant_s_data_in_credit_information_system_without_legal_basis_as_the_debt_was_not_true_overdue_or_enforceable_violating_Article_6_1_GDPR,raw_q47_DATA_DELETION,0.0006716567200691202
fine_log1p,decision_date_2025_06_24_00_00_00_00_00,q36_text_The_decision_found_violations_of_Article_32_1_b_32_2_and_32_4_GDPR_due_to_inadequate_technical_and_organizational_measures_ensuring_employees_process_data_only_on_instructions_leading_to_unauthorized_access_and_disclosure_of_five_passengers_data_No_Article_5_or_6_principles_beyond_security_were_discussed,0.0006716567200691201
fine_log1p,q30_discussed_PURPOSE_LIMITATION,raw_q24_NOT_APPLICABLE,0.0006715995763294742
fine_log1p,q67_tokens,q28_mitigations_IMMEDIATE_CONTAINMENT,0.0006715082737612072
fine_log1p,q46_vuln_EMPLOYEES,turnover_status_NOT_MENTIONED,0.0006714920963881489
fine_log1p,q68_tokens,raw_q48_UNCLEAR,0.0006714466952206437
fine_log1p,q68_tokens,raw_q55_NOT_APPLICABLE,0.000670487935314729
fine_log1p,n_corrective_measures,raw_q10_SME,0.0006697288491604262
fine_log1p,q68_text_Spanish_DPA_issued_warning_and_compliance_order_to_non_profit_association_for_inadequate_website_privacy_policy_lacking_Article_13_GDPR_information_including_data_subject_rights_and_complaint_procedures_no_fine_imposed,q47_remedial_known_STAFF_TRAINING_EXTERNAL_AUDIT,0.0006695141407455394
fine_log1p,raw_q36_Defendant_processed_claimant_s_bank_account_data_without_any_lawful_basis_under_Article_6_GDPR_failed_to_ensure_data_accuracy_and_violated_right_to_erasure_by_not_fully_deleting_unlawfully_processed_data,raw_q52_Initial_proposed_fine_of_2000_reduced_by_40_to_1200_due_to_voluntary_payment_and_acknowledgment_of_liability_Fine_calculated_based_on_violation_of_Article_13_GDPR,0.000669275049018765
fine_log1p,isic_code_R94_Activities_of_membership_organisations,q36_text_The_DPA_found_no_GDPR_violation_concluding_that_taking_a_photograph_of_an_ID_with_an_official_police_mobile_phone_during_COVID_19_perimeter_control_complied_with_Article_32_security_measures_and_was_justified_under_public_security_laws,0.0006692750490187647
fine_log1p,remedy_only_case,raw_q33_NO_BASIS_CLAIMED,0.0006686653684965756
fine_log1p,raw_q36_The_defendant_processed_employee_data_via_audio_video_surveillance_without_proving_compliance_with_any_legal_basis_under_Article_6_1_and_violated_the_principle_of_lawfulness_fairness_and_transparency_under_Article_5_1_a,raw_q68_Polish_DPA_fined_Chief_National_Surveyor_12_732_for_failing_to_notify_a_48_hour_disclosure_of_land_register_numbers_personal_data_on_its_website_and_not_informing_data_subjects_despite_explicit_DPA_instruction_violations_were_intentional_and_repeat_offenses,0.0006673518195889829
fine_log1p,raw_q36_Defendant_failed_to_verify_identity_of_SIM_requester_leading_to_unauthorized_processing_without_legal_basis_under_Article_6_GDPR,art33_notification_delay_band_status_NOT_APPLICABLE,0.0006668438982795436
fine_log1p,q10_org_class_PUBLIC_SECTOR_BODY,q47_remedial_POLICY_CHANGES,0.0006666188388511774
fine_log1p,q52_tokens,raw_q55_WITHIN_MONTH,0.0006663519304564233
fine_log1p,q31_violated_DATA_MINIMISATION,q56_rights_discussed_NONE_DISCUSSED,0.0006662539700493769
fine_log1p,country_code_RO,raw_q24_NOT_APPLICABLE,0.0006660554763434517
fine_log1p,raw_q40_MONTHS,raw_q44_NO_BENEFIT,0.0006651285412524734
fine_log1p,q30_discussed_SECURITY,turnover_status_NOT_MENTIONED,0.0006639445825278218
fine_log1p,q21_breach_types_ORGANIZATIONAL_FAILURE,raw_q24_NOT_APPLICABLE,0.0006638987698981772
fine_log1p,q10_org_class_NOT_MENTIONED,q56_rights_discussed_NONE_DISCUSSED,0.0006631364896255057
fine_log1p,q25_sensitive_data_ARTICLE_9_SPECIAL_CATEGORY,q10_org_class_known_LARGE_ENTERPRISE_MULTINATIONAL,0.000662627522274728
fine_log1p,q67_tokens,q30_discussed_ACCURACY,0.000661691597749442
fine_log1p,q36_tokens,raw_q48_YES_FIRST_TIME,0.0006615646889527979
fine_log1p,raw_q38_2177703000,q46_vuln_unknown_MISSING,0.0006605789379436603
fine_log1p,q31_violated_DATA_MINIMISATION,q32_bases_LEGITIMATE_INTERESTS,0.000660127216371922
fine_log1p,remedy_only_case,q10_org_class_MULTINATIONAL,0.0006590982305049093
fine_log1p,remedy_only_case,raw_q1_ISO_3166_1_ALPHA_2_ES,0.0006563099493105321
fine_log1p,q52_tokens,raw_q14_NOT_APPLICABLE,0.0006561967737135673
fine_log1p,q41_aggrav_INTENT_NEGLIGENCE,raw_q60_NOT_DISCUSSED,0.0006542607025811846
fine_log1p,q52_tokens,raw_q46_NONE_MENTIONED,0.0006535405997583206
fine_log1p,raw_q36_No_infringement_determination_made_due_to_inability_to_identify_defendant_case_filed_without_substantive_findings_on_processing_principles_or_legal_basis,raw_q68_Polish_DPA_fined_PNP_Sp_ka_Akcyjna_EUR_5000_for_failing_to_cooperate_and_provide_information_requested_during_complaint_investigation_violating_Articles_31_and_58_1_e_GDPR_violation_was_continuous_from_October_2019_deemed_serious_due_to_hindering_proceedings,0.0006531893131872306
fine_log1p,data_subjects_notified_MISSING,raw_q47_DATA_DELETION,0.0006522210567776697
fine_log1p,decision_date_2025_06_24_00_00_00_00_00,q61_dpo_issues_known_NOT_APPLICABLE,0.0006522210567776695
fine_log1p,q52_text_The_fine_was_set_at_20_000_reduced_to_16_000_for_voluntary_payment_Aggravating_factors_included_nature_gravity_affecting_500_employees_negligence_in_not_conducting_DPIA_and_lack_of_organizational_measures_No_mitigating_factors_were_applied,raw_q68_Polish_DPA_fined_PNP_Sp_ka_Akcyjna_EUR_5000_for_failing_to_cooperate_and_provide_information_requested_during_complaint_investigation_violating_Articles_31_and_58_1_e_GDPR_violation_was_continuous_from_October_2019_deemed_serious_due_to_hindering_proceedings,0.0006522075999013874
fine_log1p,q52_text_No_fine_was_imposed_a_reprimand_was_issued_due_to_the_nature_of_the_breach_mitigating_factors_including_cooperation_and_remedial_actions_and_the_lack_of_documented_harm_to_data_subjects,raw_q68_Spanish_DPA_fined_company_4_000_for_failing_to_respond_to_information_requests_during_investigation_violating_Article_58_1_GDPR_ordered_compliance_within_10_days,0.0006522075999013874
fine_log1p,q41_aggrav_NATURE_GRAVITY_DURATION,raw_q3_NOT_DISCUSSED,0.000650776269005305
fine_log1p,raw_q36_Defendant_violated_data_minimization_principle_by_collecting_excessive_ID_copies_and_failed_to_provide_adequate_information_under_Article_13_GDPR,raw_q68_Spanish_DPA_fined_company_4_000_for_failing_to_respond_to_information_requests_during_investigation_violating_Article_58_1_GDPR_ordered_compliance_within_10_days,0.0006503994634465087
fine_log1p,remedy_only_case,raw_q14_NOT_APPLICABLE,0.0006501441165526965
fine_log1p,raw_q36_Defendant_installed_video_surveillance_cameras_in_common_areas_without_legal_basis_under_Article_6_1_and_failed_to_provide_required_information_under_Article_13_violating_principles_of_lawfulness_and_transparency,raw_q52_Initial_proposed_fine_of_2000_reduced_by_20_for_voluntary_payment_and_another_20_for_acknowledgment_of_responsibility_resulting_in_1200_final_fine_aggravating_factors_included_nature_gravity_and_negligence_mitigating_factors_included_cooperation_and_corrective_actions,0.0006495761696292062
fine_log1p,isic_code_R900,q36_text_The_City_Council_processed_personal_data_without_a_legal_basis_under_Article_6_GDPR_by_communicating_a_third_party_s_debt_to_the_claimant_and_requesting_his_data_from_INSS_failing_to_verify_the_marital_property_regime_beforehand,0.0006495761696292061
fine_log1p,art33_notification_required_note_MISSING,raw_q52_Initial_proposed_fine_of_2000_reduced_by_20_for_voluntary_payment_and_another_20_for_acknowledgment_of_responsibility_resulting_in_1200_final_fine_aggravating_factors_included_nature_gravity_and_negligence_mitigating_factors_included_cooperation_and_corrective_actions,0.0006481664064354791
fine_log1p,isic_code_R900,q57_rights_violated_known_RECTIFICATION_INFORMATION_OBLIGATIONS,0.0006481664064354791
fine_log1p,q36_tokens,q56_rights_discussed_ERASURE,0.0006473980266177784
fine_log1p,q56_rights_discussed_NONE_DISCUSSED,raw_q43_NO_HARM_DOCUMENTED,0.0006463046939110968
fine_log1p,raw_q39_BELOW_ALL_CAPS,raw_q55_NOT_APPLICABLE,0.0006457596294904865
fine_log1p,raw_q43_NO_HARM_DOCUMENTED,raw_q57_NONE_VIOLATED,0.0006448988502678655
fine_log1p,q57_rights_violated_ACCESS,raw_q44_NO_BENEFIT,0.0006447652212114054
fine_log1p,q52_tokens,raw_q45_FULL_COOPERATION,0.0006446379787286443
fine_log1p,q41_aggrav_NONE,q56_rights_discussed_NONE_DISCUSSED,0.0006446257932306426
fine_log1p,q25_sensitive_data_ARTICLE_9_SPECIAL_CATEGORY,fine_raw_0,0.0006440719876819838
fine_log1p,raw_q36_Defendant_unlawfully_processed_personal_data_by_including_claimant_s_data_in_credit_information_system_without_legal_basis_as_the_debt_was_not_true_overdue_or_enforceable_violating_Article_6_1_GDPR,q56_rights_discussed_known_ACCESS_ERASURE,0.0006437517525306978
fine_log1p,raw_q36_Defendant_used_claimant_s_wedding_photo_for_advertising_without_consent_violating_Article_6_GDPR_by_lacking_lawful_basis_for_processing,raw_q47_DATA_DELETION,0.0006421341048612573
fine_log1p,decision_date_2025_06_24_00_00_00_00_00,q36_text_The_decision_provides_a_non_binding_opinion_on_drone_use_jurisdiction_clarifying_the_Information_Commissioner_s_role_in_monitoring_data_protection_compliance_and_impact_assessments_with_no_findings_of_violations,0.0006421341048612573
fine_log1p,q52_tokens,schema_echo_flag,0.0006418937474285256
fine_log1p,remedy_only_case,q31_violated_DATA_MINIMISATION,0.0006409711168846155
fine_log1p,n_corrective_measures,breach_case,0.000637935347918767
fine_log1p,raw_q12_Q86,raw_q68_Profi_Rom_Food_Srl_fined_10_000_for_sharing_employee_ID_data_without_legal_basis_and_warned_for_security_failures_after_employee_leaked_video_data_via_WhatsApp_DPA_ordered_compliance_measures_and_training,0.0006367879537443905
